disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
4501,18434,126637753.66,,126637753.66,,,,,2023-11-01T00:00:00.000Z,1888831.24,c5b2ae99789d2c5da2cddd0e064735339b020111,2023-11-02T00:46:01.291Z,cb97fe44-4fec-432c-ba6d-a1ad833969db
4502,942,6355417.97,,6355417.97,,,,,2023-11-01T00:00:00.000Z,8136476.68,d7bbccaf46e2a45823470de95aec30db6fab4f73,2023-11-02T00:46:01.291Z,a2202149-a67e-4276-a9bd-d2156e61f29d
4503,10536,71187234.37,,71187234.37,,,,,2023-11-01T00:00:00.000Z,935042.24,841c548091ad2db778daf5241e1a8ae04949158d,2023-11-02T00:46:01.291Z,7755d06e-c9db-410e-8df2-9a873fac6134
4504,4421,28712224.61,,28712224.61,,,,,2023-11-01T00:00:00.000Z,6256764.9,d716992b445921de403324dbb4e53c51d0d97596,2023-11-02T00:46:01.291Z,8e0c98b4-bbd6-4d3b-a367-b7384bf8e4b5
4505,1670,11453858.92,,11453858.92,,,,,2023-11-01T00:00:00.000Z,1600967.69,ab3461fd4f84c80b8a27c162b33b478e764e8216,2023-11-02T00:46:01.291Z,fce2129c-019a-4f90-949c-ae5dfd2f084d
4506,24988,165417078.69,,165417078.69,,,,,2023-11-01T00:00:00.000Z,41125976.52,a0b19212034986def6ae163f783bced2c8f9ca71,2023-11-02T00:46:01.291Z,a9264fb9-36d4-43f5-85c4-77569354f871
4507,22325,144662033.47,,144662033.47,,,,,2023-11-01T00:00:00.000Z,25717698.25,ab31fc25fb241f972f19955e264ec56cbfc66d7f,2023-11-02T00:46:01.291Z,fb6833eb-6cf4-4d27-819f-d7df874b04d7
4508,1351,6832907.57,,6832907.57,,,,,2023-11-01T00:00:00.000Z,814175,2fbfffb7514892b10c72d10fbc39bc4afae38fcb,2023-11-02T00:46:01.291Z,2397c648-b365-408f-8885-224cf0509e94
4509,1419,10531733.17,,10531733.17,,,,,2023-11-01T00:00:00.000Z,10222123.91,899fc2e084cf59d1a94077ac3f7d7775116c64ba,2023-11-02T00:46:01.291Z,53487071-15cf-417f-ad22-307420f67232
4510,567,3302286.83,,3302286.83,,,,,2023-11-01T00:00:00.000Z,3523655.95,78b3228f1430293ac9b6530ef77c4628a0a2462f,2023-11-02T00:46:01.291Z,e6b213da-7718-4d1f-8837-ed4735cce6c3
4511,21,113742.88,,113742.88,,,,,2023-11-01T00:00:00.000Z,0,99fad8fb6e826a74c0beea124738d175c5b6443b,2023-11-02T00:46:01.291Z,9fde2af6-a92f-4f61-aea4-9cd82d1ac736
4512,10702,71024266.45,,71024266.45,,,,,2023-11-01T00:00:00.000Z,25950695,6e47cd081dcc05102c4432697747850feec56f52,2023-11-02T00:46:01.291Z,c06f5938-dd87-4317-9a07-f267a05b5f2c
4513,82,525304.98,,525304.98,,,,,2023-11-01T00:00:00.000Z,0,44de881bd11c4fce4a15f54acc88bae084c98c7c,2023-11-02T00:46:01.291Z,f9c47823-b2a5-4038-bd6c-3cb46aab76d2
4514,14676,98725643.38,,98725643.38,,,,,2023-11-01T00:00:00.000Z,0,71183b15fc4700505982aaab596f2c962d69bca4,2023-11-02T00:46:01.291Z,6427ba44-3e74-4f4e-96e6-7230ac1ffb33
4515,10727,74318593.16,,74318593.16,,,,,2023-11-01T00:00:00.000Z,1596858.23,0d9b790a97537f5281ba311d404e547e130703b0,2023-11-02T00:46:01.291Z,c0fc27a5-6773-4dac-988b-62fdc5191858
4516,1039,6019502.95,,6019502.95,,,,,2023-11-01T00:00:00.000Z,254706.27,bf020ddf6ef6a37332b277018e746c21ef152c76,2023-11-02T00:46:01.291Z,04d3fa5f-10b4-4c39-bde0-b6112b91cf24
4517,4109,27666804.55,,27666804.55,,,,,2023-11-01T00:00:00.000Z,1923176.88,2cd44f1f0d7a4c0726216efdc3b492a39a926153,2023-11-02T00:46:01.291Z,722af649-a993-4d7a-9863-6018459c4b71
4518,5287,32606508.05,,32606508.05,,,,,2023-11-01T00:00:00.000Z,2478806.22,e8ab8bf340ac223d4a7f38e9a5fe6c4bc5e5eeb9,2023-11-02T00:46:01.291Z,b8476335-5a9b-40d5-9ea8-e6b751880f27
4519,165,2242253.35,2069844.91,172408.44,,,,,2023-11-01T00:00:00.000Z,2818297,543b285e860a8b67a6c62689458a8636f9ab01a0,2023-11-02T00:46:01.291Z,292e0bba-368d-4338-a3f6-ec53e128e1e8
4520,8385,55586908.55,,55586908.55,,,,,2023-11-01T00:00:00.000Z,6274388.42,36203226810b8338ebfc803823b72d2d5d17c51d,2023-11-02T00:46:01.291Z,b45bc01e-c3a9-4055-9800-c1aa0a255bdc
4521,2317,15993793.46,,15993793.46,,,,,2023-11-01T00:00:00.000Z,1092039.79,3881e283e808a558af78b682b928fedaf449e0b9,2023-11-02T00:46:01.291Z,396a72fc-73e0-4065-b919-83662869006f
4522,1076,5796823.74,,5796823.74,,,,,2023-11-01T00:00:00.000Z,879393.06,3f1813b01111cca818b405b0ce9b5381cbf60fe1,2023-11-02T00:46:01.291Z,c80a082a-dea3-4344-b655-b24260435c77
4523,4430,22798991.44,,22798991.44,,,,,2023-11-01T00:00:00.000Z,1445595.35,e477a20bbd5cf52884ac7adefc7ca52e3f290138,2023-11-02T00:46:01.291Z,6e7ddce9-159d-4349-b0f3-45f7ba143360
4524,8853,42536743.96,,42536743.96,,,,,2023-11-01T00:00:00.000Z,143136,7619fe19c68a568c7e5a8995260045eaae804702,2023-11-02T00:46:01.291Z,0d15cc6f-ece3-4aa4-9dc4-834a8ba6062b
4525,2281,15500648.71,,15500648.71,,,,,2023-11-01T00:00:00.000Z,6853405.18,418aa1cae9c69735e18cab08fc29bbc16d10c78f,2023-11-02T00:46:01.291Z,03fbda36-1a1f-4c08-b235-bca1583a4c23
4526,1423,9254845.83,,9254845.83,,,,,2023-11-01T00:00:00.000Z,1692456.17,6f9d64527664c361b60bb7b109355fdf8844856a,2023-11-02T00:46:01.291Z,5c623417-0a55-4d87-9f64-2ab268033952
4527,1325,9557691.72,,9557691.72,,,,,2023-11-01T00:00:00.000Z,126795.33,5d80a49416afc56187b6689204cb5bb64b26ab5f,2023-11-02T00:46:01.291Z,daf6ac40-a76f-4dc5-8a5c-35c7aa99a26b
4528,7462,50548095.45,,50548095.45,,,,,2023-11-01T00:00:00.000Z,1670754.51,88eb9e14d03c4e7b2f1aeb2d0b8b56eaf3b4f5bf,2023-11-02T00:46:01.291Z,12e29400-53d1-437c-b7b0-78b2486c1d91
4529,3077,16118778.58,,16118778.58,,,,,2023-11-01T00:00:00.000Z,950408.27,048f5a8afb3055f2eaa972babd22b0b6b657267e,2023-11-02T00:46:01.291Z,fcc19710-37d4-42b7-b529-28792f94c7d9
4530,7525,46582565.88,,46582565.88,,,,,2023-11-01T00:00:00.000Z,2373031.2,9b08d89b24530bfa54b47b0b747e5b4f69619962,2023-11-02T00:46:01.291Z,ab4f9c26-b7b4-460c-8fcb-7e847592b83d
4531,5294,35480925.83,,35480925.83,,,,,2023-11-01T00:00:00.000Z,14036474.31,1e233c7d6555011f4783893cda55c83aa299f962,2023-11-02T00:46:01.291Z,5ab6254b-f789-43e6-a388-52a414bd869f
4532,255,1394484.26,,1394484.26,,,,,2023-11-01T00:00:00.000Z,3193285.2,800640127d3e0850961ea1f698c93854fda428e4,2023-11-02T00:46:01.291Z,06118219-528b-41e8-9c46-4a201d401ea4
4533,364,1780202.19,,1780202.19,,,,,2023-11-01T00:00:00.000Z,0,8faddd0ce6d5b694bb4bc9e9bfd4df0592d10cdc,2023-11-02T00:46:01.291Z,b063b673-84a0-4094-999e-e1ea8136ee09
4534,1876,10285891.91,,10285891.91,,,,,2023-11-01T00:00:00.000Z,172410.01,8284229606ca01774bb6d9185abecfaadd640fa1,2023-11-02T00:46:01.291Z,adf448fa-52bf-476e-936d-fac537b529c3
4535,719,3888680.76,,3888680.76,,,,,2023-11-01T00:00:00.000Z,333276.91,a0bd4507d2bbf1059adaee58cb316d64181d8ee6,2023-11-02T00:46:01.291Z,ba5c8be5-404e-47bc-9fc4-b12150ee50a3
4536,1103,7210690.02,6008813.92,1201876.1,,,,,2023-11-01T00:00:00.000Z,1646602.43,273e4eeb453c4b850e7d83712109adf4d431768a,2023-11-02T00:46:01.291Z,6608accf-6af4-4149-9786-a7cf783bb64f
4537,11,48652.35,,48652.35,,,,,2023-11-01T00:00:00.000Z,672595,71d4a00a0fb65f23b35b621c7a46f276ac51fdf5,2023-11-02T00:46:01.291Z,dd7d5a82-1efb-4bd9-afe6-a1126adbca9e
4538,,,,,,,,,,1736657.98,0093309bbb05f99754a2c6dd7fe6865c3340caef,2023-11-02T00:46:01.291Z,1e8c60cc-cb5f-4b9d-939d-8bbdc48f926d
4539,,,,,,,,,,4741267.5,f5ebc1aad771a0823bfd2b9fe950af783ac6223c,2023-11-02T00:46:01.291Z,0753d591-c517-4007-9b4a-d4b86d7056fa
4540,,,,,,,,,,9157318.44,e05a7afd1b04eec6e9d918aa79c5a117ae6bebbf,2023-11-02T00:46:01.291Z,2695512a-a4b9-4118-a8a8-e9c845654928
4541,383,1867604.07,1535767.08,331836.99,,,,,2023-11-01T00:00:00.000Z,3208183.6,fb8c5fc1007505a08ee8a9258220d7b41c822bfe,2023-11-02T00:46:01.291Z,a89dd182-5f7c-4cf4-8326-ad181799d062
4542,1089,5569334.41,4951128.84,618205.57,,,,,2023-11-01T00:00:00.000Z,2196778.22,5f157b398ab2ba92821199dbb2c1ad5cdb7c2e82,2023-11-02T00:46:01.291Z,6d514479-56da-4353-ae4b-924b3fb2ad0d
4543,,,,,,,,,,2506679.8,2d0fc0c557e63181696dfe07380f1aafa43ca07a,2023-11-02T00:46:01.291Z,c9ff6295-0217-48d4-ae8b-ea8cd66d819d
4544,,,,,,,,,,727715.55,09a9602ae27bbba278889efa0c6002e42035819f,2023-11-02T00:46:01.291Z,892dfdc1-3b9b-4301-b47e-ffd3e5b73fd6
4545,,,,,,,,,,0,32d29e5fc731127f7302a0ebae8860e4b430df42,2023-11-02T00:46:01.291Z,ed2d0530-f81b-46df-bb3c-1f08d9b84bf9
4546,,,,,,,,,,355190.5,a006858db36d97611ed221963a25ab336fd2eb3a,2023-11-02T00:46:01.291Z,850ee95e-7af1-4cfe-a726-bd4e12567c64
4547,2767,30598662.86,29115555.13,1483107.73,,,,,2023-11-01T00:00:00.000Z,5392306.88,142335bd106b756aaba2c847041ce3b2b7ca5895,2023-11-02T00:46:01.291Z,ba9e9b20-9e1f-4168-98f9-c1d7fb94a624
4548,285,1089134.7,1082812.86,6321.84,,,,,2023-11-01T00:00:00.000Z,733962,19b4ffef117ffaa6d571b63cbc2ed8d792c4c12a,2023-11-02T00:46:01.291Z,f5d6f282-a4bf-413d-b7be-4b32e10b96ca
4549,,,,,,,,,,0,d519712cd8da7dd4b9248e8e20aca9739abd8843,2023-11-02T00:46:01.291Z,94bd8fc3-b458-4f48-8c4f-916cd3f3aa08
4550,,,,,,,,,,121610.23,f845bd8f23dc51fa1d3bcdd9ea0e6a010c3fb771,2023-11-02T00:46:01.291Z,da7f6eb0-aa69-4d85-a98a-6959c1ead10b
4551,,,,,,,,,,455796.57,7f3b5e5c517e75eaecc26a3c704c8862e7c19e7c,2023-11-02T00:46:01.291Z,e17acf02-ed02-413d-b5d1-f8b06c5a24e3
4552,,,,,,,,,,1780770.68,da822ae1e80bd9c0079a8e51df1228fd4d1b12de,2023-11-02T00:46:01.291Z,01d06089-78ea-4795-8adc-b914706ff27e
4553,,,,,,,,,,1482076.19,e1608c421947ccd858a005f8d36bef291b8104d6,2023-11-02T00:46:01.291Z,a8b331bd-5c8b-4cf6-ac43-0b33319b8c17
4554,,,,,,,,,,642781.69,7656db80743bbeb3261efefdee4917b885101ab8,2023-11-02T00:46:01.291Z,974a6ed7-26f3-4e75-9242-7c31a0aff52a
4555,,,,,,,,,,148805,36e1b0af64070d88ed82174f57bce3f54978e03c,2023-11-02T00:46:01.291Z,42d43b0c-da33-43aa-89e5-883e2a6174d6
4556,,,,,,,,,,457024.76,36859acf890090d2ccc1d5b12b3de6400dc3808a,2023-11-02T00:46:01.291Z,25be962c-d36a-43c9-bc43-aa8881a3934c
4557,3092,11423336.69,8178199.02,3245137.67,,,,,2023-11-01T00:00:00.000Z,38648306.17,b1fbb2ecada1338f1c72a9988c4b4f996439fa81,2023-11-02T00:46:01.291Z,fe086da9-d435-4a40-bc12-a661ce17b6c9
4558,2912,23331578.62,18484122.4,4847456.22,,,,,2023-11-01T00:00:00.000Z,40450838.57,4a12599300a68c4c07082324970d7c51084a210d,2023-11-02T00:46:01.291Z,f87c4fbc-f1f9-4df3-b393-aee88e1b0497
4559,76134,242700827.1,172721058.31,69979768.79,,,,,2023-11-01T00:00:00.000Z,47915576.24,2fc9290489c89f6a87078d249268a26dbb00e818,2023-11-02T00:46:01.291Z,dce17537-1f2e-4dd7-8474-2dae186d9f35
4561,,,,,,,,,,0,ea15ebfa7aef1b8b9ea71fa0e891936b634b246f,2023-11-02T00:46:01.291Z,1f94b7d5-18ab-4dd8-90b1-b0435cecfede
4562,3259,39025761.79,31512147.99,7513613.8,,,,,2023-11-01T00:00:00.000Z,14619686.99,5a293b993eb8b4da6eca802092c2123e61f7dd1d,2023-11-02T00:46:01.291Z,e33ffa51-3edf-44aa-84ff-15d527894c23
4563,22779,96549405.07,71671516.92,24877888.15,,,,,2023-11-01T00:00:00.000Z,663676.99,3c840781d488f5e674b3b502604e9ccbf8553ba8,2023-11-02T00:46:01.291Z,34adc261-99e6-437a-a9f9-fd3f39ab0c6c
4564,8558,37688066.27,29679108.25,8008958.02,,,,,2023-11-01T00:00:00.000Z,32905933.09,99b750c81f48a44e1d390210bfcd12a1514f845b,2023-11-02T00:46:01.291Z,d327f127-eb41-4db2-8677-ad6694338e2b
4565,,,,,,,,,,364010.82,923d43d0896006882f16213c36e9a7bd59fb28c9,2023-11-02T00:46:01.291Z,8fa7d689-2cc0-4b7f-bf51-67fff2d5bbbc
4566,,,,,,,,,,711233.49,c51d4a616608d41ba6f527c02240c307c3aa0a38,2023-11-02T00:46:01.291Z,c3684b9b-9305-4a91-b874-b903c47db571
4567,,,,,,,,,,11324502.48,366295563619aed2704cd59949c310a9ec85ae2f,2023-11-02T00:46:01.291Z,3f5ec9fa-5976-448e-9b9f-0dad9f6bddb6
4568,,,,,,,,,,1641180.56,d5d4a548dfde233101c67f66e64b83255dda87f1,2023-11-02T00:46:01.291Z,af59a061-301e-4920-962f-ae9cd7a48f0e
4569,362,5611101.61,4390958.02,1220143.59,,,,,2023-11-01T00:00:00.000Z,13392395.83,17ba05810f9c2001d065fab5d1baa179f121e3a9,2023-11-02T00:46:01.291Z,d6ee0d1b-79d1-4c04-b6ec-d40a0ffb46c5
4570,11555,46854634.22,35882461.82,10972172.4,,,,,2023-11-01T00:00:00.000Z,3755365.65,a8a800ec205822cc8328f7a6c62dbb522e1dc35d,2023-11-02T00:46:01.291Z,edc39a0e-ccdd-4e64-ae5a-4073a87437f2
4572,,,,,,,,,,2457774.54,79518a0cba452cf4985daad1e5c5967ac3608fd5,2023-11-02T00:46:01.291Z,c441532c-2e00-4969-a814-323edaf92713
4573,8941,30416884.58,20948170.93,9468713.65,,,,,2023-11-01T00:00:00.000Z,250265.7,14475a0d0e7a15fee1443e473566981e3c976368,2023-11-02T00:46:01.291Z,e0249379-92af-46ec-b5df-aee672a07cad
4574,,,,,,,,,,609850.64,8f8c5317b883f45ed805d5a39a99c7576c3fb392,2023-11-02T00:46:01.291Z,e3d56fc1-9755-40c0-bba6-223cc76b2a8f
4575,,,,,,,,,,4962498.83,7b420a39dc88b6acb9196bc70901d6d3e0462759,2023-11-02T00:46:01.291Z,cff4e576-c2b4-4c91-8926-7b777ff4d5d5
4576,5393,21230957.65,17928588.24,3302369.41,,,,,2023-11-01T00:00:00.000Z,1349228.7,ce889132a0b1180e5f6a887a486e69ef77369ea2,2023-11-02T00:46:01.291Z,7cc99bab-dc9c-4386-ad2b-fdc3dc5fd242
4577,3908,13555380.43,11417602.54,2137777.89,,,,,2023-11-01T00:00:00.000Z,4163328,94608d49cfc9e75bb5c00afbfcf5e1956b865b81,2023-11-02T00:46:01.291Z,5ff38051-c8be-495c-bd95-88e98751f8af
4578,,,,,,,,,,1141887.14,4a7ce28139760b12d8979be9b31ecbabcb9bff2e,2023-11-02T00:46:01.291Z,a936535f-3424-4192-9ebd-d0a800599388
4579,,,,,,,,,,558290.78,d28046648ad7a4f079903d586734dfaee20335c8,2023-11-02T00:46:01.291Z,bffe1258-bd49-4ae4-82b5-541a4ce6515e
4580,,,,,,,,,,1122162.41,aed5ad1b5f91a710a5cb09aa48b4e289edb82872,2023-11-02T00:46:01.291Z,df447290-34a6-4e58-9c16-4042c7a733bb
4581,,,,,,,,,,913878.6,25d7f6b0996902722f9b988e40d17e511209de74,2023-11-02T00:46:01.291Z,a4f08384-2854-42f9-a5fd-c55021f73a7b
4582,,,,,,,,,,0,a9f4df0a4527d6618080dbd3daa6f0cb6b9dc1e8,2023-11-02T00:46:01.291Z,2fa6cf9a-5dca-44a4-ae20-78b9f63e903b
4583,,,,,,,,,,1703690.13,31b55e1fa92377405c3efe8fd00e1d0bf478436b,2023-11-02T00:46:01.291Z,594893c8-37a5-441c-83ce-040a2a5822ca
4584,,,,,,,,,,893879.67,1f6bfd9e5e3959525009c1f4dcbc626ca889240b,2023-11-02T00:46:01.291Z,918b0cab-9da6-4c90-a4f6-b3fb14c12604
4585,,,,,,,,,,0,08116a23aad1ccc36d4ba7b1dc7a3a6ca50c196d,2023-11-02T00:46:01.291Z,24d5523c-56a4-4061-9d66-6c54cce390ab
4586,60329,202942853.81,182111272.91,20831580.9,,,,,2023-11-01T00:00:00.000Z,7051461.94,4db986b892fa4f64ace723c6c9b7e3852c11fca5,2023-11-02T00:46:01.291Z,b9b29a77-5985-42b3-881d-4a05d81f3680
4587,1205,3433087.72,2882946.5,550141.22,,,,,2023-11-01T00:00:00.000Z,936597.95,ef91731591959e76ad8564c5e3e38d16be75407e,2023-11-02T00:46:01.291Z,09698aa2-a62c-4b73-a19e-ce95da41c5c3
4588,,,,,,,,,,530781.87,df6532475fc04c41599ba5efe00e1764a4ce9239,2023-11-02T00:46:01.291Z,796f246e-82f3-45a1-ae54-414fe376226c
4589,,,,,,,,,,705947.06,27be9869dcf4fb5663b6855ff6ad769d3cfdf7ef,2023-11-02T00:46:01.291Z,30fc62c3-8220-4ad5-9144-6e407536799d
4590,3052,8208404.49,6773869.08,1434535.41,,,,,2023-11-01T00:00:00.000Z,828545.87,0ca6cd66eac503ea12e59c7784e56f589b0ff516,2023-11-02T00:46:01.291Z,40f56069-2cce-410a-967b-76c00d6f3494
4591,,,,,,,,,,0,4f7dea759b39dcfe6f4de40cb795ee7bbb58678b,2023-11-02T00:46:01.291Z,3ac4936c-4a7a-42ca-8164-6b6be48859e4
4592,,,,,,,,,,2708163.65,a014d91a4305486e03920f866d27bbe2b8a5ca56,2023-11-02T00:46:01.291Z,147e882b-0a1b-4d58-8f98-2084e7b0e18b
4593,,,,,,,,,,3301155.39,251d89b684679016f24383541b49636d35cca22f,2023-11-02T00:46:01.291Z,39178324-0973-4856-aa30-31261d9c5718
4594,,,,,,,,,,56025,628c756a9532a5d5c345b237bd6390e54429c590,2023-11-02T00:46:01.291Z,ec39db4c-457a-446a-8078-7fdfc8de0bd0
4595,1336,10038254.14,8551668.81,1486585.33,,,,,2023-11-01T00:00:00.000Z,8211220.38,1f2e613b123e397f649441d6dd16118ffe6d53b2,2023-11-02T00:46:01.291Z,c677af6e-365d-4d00-92ca-4e66c3053d23
4596,376,2526330.21,2157606.15,368724.06,,,,,2023-11-01T00:00:00.000Z,43548.66,b8118a624e457a5251c7a5c1b53110ea7a2f4226,2023-11-02T00:46:01.291Z,4b3ee116-37f4-4118-af54-0cdd03ca2e2a
4597,,,,,,,,,,1541757.02,bee0336b92e82d9d912bb363e0242813fd27487c,2023-11-02T00:46:01.291Z,3f789c84-8a1e-4f8d-a3e5-811c47e7ac20
4598,,,,,,,,,,113827.65,c5d9e2d6c7aaf1a0307902a8ad07838fec3127f7,2023-11-02T00:46:01.291Z,4cfd207c-fe97-4a74-942a-8298bc742ecc
4599,,,,,,,,,,757440.73,3c30a9725cb2ca5f845b2c4f8eadb9e7658b2873,2023-11-02T00:46:01.291Z,79d8dd16-4ddf-4f63-9700-bb3550867952
4600,,,,,,,,,,183834,b2ed6c590888ee07a16506cc0e1dd774b22871c1,2023-11-02T00:46:01.291Z,180e48b2-2ad3-4054-b992-11f8a960d6a8
4601,417,1962203.12,1787063.29,175139.83,,,,,2023-11-01T00:00:00.000Z,0,f149186ff4089b39ccddb385b32ba93ab25efc6b,2023-11-02T00:46:01.291Z,3d76dd93-2144-4e8b-9ff9-c291b8df9e15
4602,,,,,,,,,,2495427.28,9887395cb6a0b2bf74ea0d7b01f55ae0b752887b,2023-11-02T00:46:01.291Z,1cadc68e-b1e7-4d84-afde-fdb59b7f279e
4603,,,,,,,,,,791072.26,83e31a40a91a6ec11d74236631b46b22de79dce2,2023-11-02T00:46:01.291Z,fc203c5d-94dd-443a-950c-8f504dd3a951
4604,,,,,,,,,,0,e52f6513247a0512e43e674553444c0db0a55c13,2023-11-02T00:46:01.291Z,c25499b9-f14f-47dc-8039-5a5b4a0e3669
4605,262,2550083.38,2397106.42,152976.96,,,,,2023-11-01T00:00:00.000Z,807681.6,b50a514a11c8e1ad034b5295131e8e87a2bb19b4,2023-11-02T00:46:01.291Z,9604462a-f9e9-4c25-9096-75399703b2b4
4606,2501,14032804.41,11176256.29,2856548.12,,,,,2023-11-01T00:00:00.000Z,345077.5,52738d606acdc9c950d60de447b391778d1d90cc,2023-11-02T00:46:01.291Z,1ec9fd63-bc56-4df6-8bf0-164b88dd68e4
4607,56531,196961378.26,161471627.63,35489750.63,,,,,2023-11-01T00:00:00.000Z,2015029.03,982f12e326d9a9370c67d37b4895b9dbec07f4a8,2023-11-02T00:46:01.291Z,3c464a8b-1f4d-45d5-8e50-e2035beee887
4609,955,8138893.57,6301770.25,1837123.32,,,,,2023-11-01T00:00:00.000Z,450000,fa7952e98b688016c3585b556e1e546eda118746,2023-11-02T00:46:01.291Z,8a5f4944-d508-4757-8bf6-8628aaadc110
4610,447,4948930.85,3514608.09,1434322.76,,,,,2023-11-01T00:00:00.000Z,2534399.25,5fbaa814c04367ac75324f649715c10f6e6c2388,2023-11-02T00:46:01.291Z,00b51700-6768-41b2-9e1c-2fb6a2dc5041
4611,564759,1241159496.34,756656609.06,484502887.28,,,,,2023-11-01T00:00:00.000Z,18058550.35,46ec2386991a2aade9ba4a15baebbaa93fe27c17,2023-11-02T00:46:01.291Z,482b9438-e2d4-4635-9a1d-eed42501da6c
4612,,,,,,,,,,0,372908fddd8d81de7b874cc5ad6894b8761ac538,2023-11-02T00:46:01.291Z,e821e394-8d34-441d-9735-ba6fc9758c7f
4613,,,,,,,,,,449655.29,ea9a86355c261eaecb45793d7d411ccafe4d641b,2023-11-02T00:46:01.291Z,56e1d4aa-650e-436d-9ccc-7295dfe4cdfb
4614,45018,255456825.31,229909268.11,25547557.2,,,,,2023-11-01T00:00:00.000Z,18341834.91,fa6a5105e11a8bddec46a36ae45fbbec0221a8d3,2023-11-02T00:46:01.291Z,2900c322-cddb-4d13-bc42-da4fb2378acb
4615,41387,224568231.51,202141145.35,22427086.16,,,,,2023-11-01T00:00:00.000Z,12015775.3,c2fea1ed435b60cff606d3704d9f63e27cd31c65,2023-11-02T00:46:01.291Z,7f11825a-ab97-4852-a4e0-068fc18df0ec
4616,,,,,,,,,,405470.66,a1aa720d0a8d40237667bf87903baa06f7e1b1c0,2023-11-02T00:46:01.291Z,ee9db1d6-9729-4827-8a16-c59187f65146
4617,807,5051308.74,4485334.31,565974.43,,,,,2023-11-01T00:00:00.000Z,690687.75,8540b67b37de8b91dfb2c4b7fe969c017b37d434,2023-11-02T00:46:01.291Z,caccfea8-5df5-4261-a930-e828de309f83
4618,43198,128684515.79,99957923.34,28726592.45,,,,,2023-11-01T00:00:00.000Z,19558334.67,07b9a1934c9bb6aaee9850520e36b68d94ff0af2,2023-11-02T00:46:01.291Z,88c6401d-03af-4ff9-9373-89b9e82f50fb
4619,,,,,,,,,,1280385.98,3d7db7b8f08607ebd6546c27384667c8e124785d,2023-11-02T00:46:01.291Z,beac31e4-6b9a-417d-8304-b097bc216f72
4620,,,,,,,,,,0,fd39fc4202fb6b37ad3c7a787509c05ca7b6be37,2023-11-02T00:46:01.291Z,3c204395-a961-4343-b1a3-0e3998d3b6d2
4621,,,,,,,,,,276210,e42a3946d16b784e0632294d1a8ac2bedf44d460,2023-11-02T00:46:01.291Z,f3ffa37a-585d-4905-976d-2f9f5d133845
4622,,,,,,,,,,8847.53,a48b9c12767ba68e03cb454e50ebaa0c1448f960,2023-11-02T00:46:01.291Z,5d010b76-a1f5-4e11-a304-d90240113db2
4624,,,,,,,,,,12632.7,b425dc14ec8790f6a9e0683be23670946725f0f0,2023-11-02T00:46:01.291Z,d5737956-5ad0-49e3-913a-41cd1de9d064
4625,,,,,,,,,,4471659.73,81513cfed9d4233cdfadff4882b3ce02107e648d,2023-11-02T00:46:01.291Z,25e06c0e-312a-448f-b556-b61e955fee5e
4626,2908,10843005.5,9267807.25,1575198.25,,,,,2023-11-01T00:00:00.000Z,4230256.11,753d9377750c9893d838986701d7bd3fe5273200,2023-11-02T00:46:01.291Z,49f6a722-7196-4c78-a515-65c7659a61d3
4627,,,,,,,,,,93100,aeba9f494094441957a6065591dc7a6e807b7c60,2023-11-02T00:46:01.291Z,93f9e67d-95ba-4b0e-9986-6fb3ea666451
4628,,,,,,,,,,25304.39,ba400c063e23ad0ef8ea7b1bc7d349f3c0ba1f8e,2023-11-02T00:46:01.291Z,c4420d06-baf8-4736-bf62-90fd9fe3803c
4629,1551,8908167.94,8401830.24,506337.7,,,,,2023-11-01T00:00:00.000Z,211500,47ec0a29791c19bd03caedc5d48cc0ab48ec50ec,2023-11-02T00:46:01.291Z,04f95c7e-beb6-4ab0-b502-3fb56d5807ec
4630,2370,16068225.57,11661212.41,4407013.16,,,,,2023-11-01T00:00:00.000Z,5025663.63,4f81e29f4f32faf1deccf094b25730106167ff54,2023-11-02T00:46:01.291Z,bca7f084-7912-441b-986f-0516de1b9fbb
4631,,,,,,,,,,0,a0045d30e40940bef5213d142cd1060fca815702,2023-11-02T00:46:01.291Z,c6182688-6e1d-4c31-b723-f2aaf01f7679
4634,948,2134406.55,1497956.28,636450.27,,,,,2023-11-01T00:00:00.000Z,534769.31,0eeee243f7a070e099fc9d5911ce67accb1d1ba0,2023-11-02T00:46:01.291Z,d7078b15-0611-421e-8ebc-daca643e9171
4635,1119,7529754.72,6680204.6,849550.12,,,,,2023-11-01T00:00:00.000Z,2158862,e32e63b384fdef7ae5ab86a68c4adaf3e017cb5c,2023-11-02T00:46:01.291Z,1a907e66-3cf3-425d-b78a-f2264d1fd6dd
4636,,,,,,,,,,2852272.06,88711b815ffc33edaf53fec0ba8aaeeb72f38741,2023-11-02T00:46:01.291Z,ce4f32c7-98c9-4ea2-a0f6-381a6477224d
4637,195,1308764.73,1093254.76,215509.97,,,,,2023-11-01T00:00:00.000Z,0,48d27d68a41b2cc851d4e9b3d70872996b662751,2023-11-02T00:46:01.291Z,be38e79e-0ba9-4b05-8e0e-0a48519235e8
4638,,,,,,,,,,0,3e001f1e69299e51279a733da45c998092672465,2023-11-02T00:46:01.291Z,c517c926-42ed-4e67-96cf-968f7580077f
